event,accuracy_eval,objective,error,accuracy,flops_norm,flops,params,score,elapsed_sec,params_json
411,158,accuracy,0.28119999170303345,0.7188000082969666,0.059626693333333335,8944004.0,425618.0,-0.7852719978078766,3854.6898,"{""activation"": ""swish"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.243392712173, ""learning_rate"": 0.000575902011, ""new_fc_1"": 30, ""new_fc_10"": 32, ""new_fc_2"": 3, ""new_fc_3"": 28, ""new_fc_4"": 29, ""new_fc_5"": 8, ""new_fc_6"": 4, ""new_fc_7"": 17, ""new_fc_8"": 32, ""new_fc_9"": 12, ""num_neurons"": 8, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 2}"
412,158,flops,,,0.8366817866666667,125502268.0,3998058.0,,3856.7355,"{""activation"": ""swish"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.234011492457, ""learning_rate"": 0.000180058096, ""new_fc_1"": 7, ""new_fc_10"": 29, ""new_fc_2"": 27, ""new_fc_3"": 18, ""new_fc_4"": 7, ""new_fc_5"": 8, ""new_fc_6"": 17, ""new_fc_7"": 2, ""new_fc_8"": 26, ""new_fc_9"": 15, ""num_neurons"": 32, ""optimizer"": ""SGD"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 4}"
413,158,flops,,,0.26446392,39669588.0,882602.0,,3858.5926,"{""activation"": ""relu"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.05271235115, ""learning_rate"": 0.000582936425, ""new_fc_1"": 21, ""new_fc_10"": 31, ""new_fc_2"": 27, ""new_fc_3"": 3, ""new_fc_4"": 19, ""new_fc_5"": 26, ""new_fc_6"": 0, ""new_fc_7"": 12, ""new_fc_8"": 22, ""new_fc_9"": 6, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 3, ""unit_c2"": 8}"
414,158,flops,,,4.5419502666666665,681292540.0,13374026.0,,3860.8448,"{""activation"": ""relu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.486954480564, ""learning_rate"": 0.000289529796, ""new_fc_1"": 7, ""new_fc_10"": 5, ""new_fc_2"": 10, ""new_fc_3"": 8, ""new_fc_4"": 5, ""new_fc_5"": 8, ""new_fc_6"": 14, ""new_fc_7"": 14, ""new_fc_8"": 1, ""new_fc_9"": 31, ""num_neurons"": 64, ""optimizer"": ""Adamax"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 5}"
415,158,flops,,,0.57539176,86308764.0,633962.0,,3862.5863,"{""activation"": ""relu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.412723112167, ""learning_rate"": 0.000578745355, ""new_fc_1"": 5, ""new_fc_10"": 23, ""new_fc_2"": 25, ""new_fc_3"": 21, ""new_fc_4"": 14, ""new_fc_5"": 4, ""new_fc_6"": 4, ""new_fc_7"": 7, ""new_fc_8"": 8, ""new_fc_9"": 27, ""num_neurons"": 16, ""optimizer"": ""SGD"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 4, ""unit_c2"": 1}"
416,159,accuracy,0.37129998207092285,0.6287000179290771,0.5492555466666666,82388332.0,1658170.0,-0.575313348550354,4668.9518,"{""activation"": ""elu"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.201678888771, ""learning_rate"": 0.000445584898, ""new_fc_1"": 7, ""new_fc_10"": 2, ""new_fc_2"": 9, ""new_fc_3"": 6, ""new_fc_4"": 27, ""new_fc_5"": 23, ""new_fc_6"": 23, ""new_fc_7"": 23, ""new_fc_8"": 28, ""new_fc_9"": 23, ""num_neurons"": 16, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 6}"
417,159,flops,,,0.17728136,26592204.0,1091258.0,,4671.0042,"{""activation"": ""swish"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.257011024357, ""learning_rate"": 0.00035714993, ""new_fc_1"": 18, ""new_fc_10"": 18, ""new_fc_2"": 13, ""new_fc_3"": 17, ""new_fc_4"": 8, ""new_fc_5"": 29, ""new_fc_6"": 14, ""new_fc_7"": 20, ""new_fc_8"": 18, ""new_fc_9"": 32, ""num_neurons"": 16, ""optimizer"": ""Adagrad"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 1}"
418,159,flops,,,0.8123474933333333,121852124.0,3516298.0,,4672.7658,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.493354571526, ""learning_rate"": 0.000670263795, ""new_fc_1"": 18, ""new_fc_10"": 30, ""new_fc_2"": 18, ""new_fc_3"": 16, ""new_fc_4"": 17, ""new_fc_5"": 24, ""new_fc_6"": 23, ""new_fc_7"": 26, ""new_fc_8"": 29, ""new_fc_9"": 9, ""num_neurons"": 16, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 8}"
419,159,flops,,,18.24045992,2736068988.0,33189834.0,,4675.809,"{""activation"": ""relu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.050812831237, ""learning_rate"": 0.000836703924, ""new_fc_1"": 11, ""new_fc_10"": 4, ""new_fc_2"": 25, ""new_fc_3"": 31, ""new_fc_4"": 19, ""new_fc_5"": 4, ""new_fc_6"": 3, ""new_fc_7"": 9, ""new_fc_8"": 11, ""new_fc_9"": 32, ""num_neurons"": 64, ""optimizer"": ""Adagrad"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 4, ""unit_c2"": 7}"
420,159,flops,,,0.05032264,7548396.0,407762.0,,4677.9841,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.436066983536, ""learning_rate"": 0.000784960436, ""new_fc_1"": 27, ""new_fc_10"": 21, ""new_fc_2"": 13, ""new_fc_3"": 17, ""new_fc_4"": 29, ""new_fc_5"": 24, ""new_fc_6"": 30, ""new_fc_7"": 21, ""new_fc_8"": 24, ""new_fc_9"": 20, ""num_neurons"": 8, ""optimizer"": ""SGD"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 1}"
421,160,accuracy,0.8999999985098839,0.10000000149011612,0.14694338666666668,22041508.0,591418.0,-0.32591698504308125,4823.5033,"{""activation"": ""relu"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.343815594547, ""learning_rate"": 0.00014814811, ""new_fc_1"": 23, ""new_fc_10"": 3, ""new_fc_2"": 22, ""new_fc_3"": 32, ""new_fc_4"": 11, ""new_fc_5"": 19, ""new_fc_6"": 23, ""new_fc_7"": 24, ""new_fc_8"": 4, ""new_fc_9"": 16, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 3, ""unit_c2"": 4}"
422,160,flops,,,0.02597688,3896532.0,133158.0,,4825.3342,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.314088876434, ""learning_rate"": 0.000736463597, ""new_fc_1"": 17, ""new_fc_10"": 30, ""new_fc_2"": 7, ""new_fc_3"": 0, ""new_fc_4"": 24, ""new_fc_5"": 32, ""new_fc_6"": 4, ""new_fc_7"": 9, ""new_fc_8"": 1, ""new_fc_9"": 2, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 6}"
423,161,accuracy,0.8999999985098839,0.10000000149011612,0.011295146666666667,1694272.0,91630.0,-0.3666114570430813,5571.5377,"{""activation"": ""swish"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.055121551849, ""learning_rate"": 0.00056815055, ""new_fc_1"": 14, ""new_fc_10"": 12, ""new_fc_2"": 9, ""new_fc_3"": 1, ""new_fc_4"": 25, ""new_fc_5"": 28, ""new_fc_6"": 29, ""new_fc_7"": 25, ""new_fc_8"": 8, ""new_fc_9"": 12, ""num_neurons"": 4, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 3}"
424,162,accuracy,0.8999999985098839,0.10000000149011612,0.13807096,20710644.0,1125618.0,-0.3285787130430813,5958.0193,"{""activation"": ""relu"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.394538200943, ""learning_rate"": 0.000906694844, ""new_fc_1"": 31, ""new_fc_10"": 8, ""new_fc_2"": 24, ""new_fc_3"": 24, ""new_fc_4"": 27, ""new_fc_5"": 16, ""new_fc_6"": 23, ""new_fc_7"": 5, ""new_fc_8"": 19, ""new_fc_9"": 6, ""num_neurons"": 8, ""optimizer"": ""Adamax"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 7}"
425,162,flops,,,0.11865117333333333,17797676.0,243490.0,,5959.6731,"{""activation"": ""elu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.099265141245, ""learning_rate"": 0.000281270914, ""new_fc_1"": 5, ""new_fc_10"": 0, ""new_fc_2"": 27, ""new_fc_3"": 32, ""new_fc_4"": 29, ""new_fc_5"": 8, ""new_fc_6"": 14, ""new_fc_7"": 13, ""new_fc_8"": 2, ""new_fc_9"": 28, ""num_neurons"": 8, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 3, ""unit_c2"": 3}"
426,163,accuracy,10000000000.0,,6.1138905333333335,917083580.0,19489994.0,10000000000.0,5963.2713,"{""activation"": ""selu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.404535678084, ""learning_rate"": 0.000153286097, ""new_fc_1"": 14, ""new_fc_10"": 0, ""new_fc_2"": 21, ""new_fc_3"": 18, ""new_fc_4"": 24, ""new_fc_5"": 16, ""new_fc_6"": 31, ""new_fc_7"": 22, ""new_fc_8"": 5, ""new_fc_9"": 3, ""num_neurons"": 64, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 3, ""unit_c2"": 2}"
427,163,flops,,,16.227783653333333,2434167548.0,15856074.0,,5965.8471,"{""activation"": ""elu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.425439082236, ""learning_rate"": 0.000815811454, ""new_fc_1"": 3, ""new_fc_10"": 9, ""new_fc_2"": 27, ""new_fc_3"": 12, ""new_fc_4"": 20, ""new_fc_5"": 15, ""new_fc_6"": 8, ""new_fc_7"": 28, ""new_fc_8"": 13, ""new_fc_9"": 16, ""num_neurons"": 64, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 4, ""unit_c2"": 6}"
428,164,accuracy,10000000000.0,,6.578850106666667,986827516.0,52254730.0,10000000000.0,5970.5998,"{""activation"": ""relu"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.104493082495, ""learning_rate"": 0.000481644361, ""new_fc_1"": 24, ""new_fc_10"": 19, ""new_fc_2"": 4, ""new_fc_3"": 17, ""new_fc_4"": 6, ""new_fc_5"": 16, ""new_fc_6"": 29, ""new_fc_7"": 28, ""new_fc_8"": 32, ""new_fc_9"": 0, ""num_neurons"": 64, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 6}"
429,164,flops,,,18.359226853333332,2753884028.0,11689098.0,,5972.9597,"{""activation"": ""relu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.073798320976, ""learning_rate"": 0.000233258495, ""new_fc_1"": 2, ""new_fc_10"": 10, ""new_fc_2"": 26, ""new_fc_3"": 4, ""new_fc_4"": 13, ""new_fc_5"": 13, ""new_fc_6"": 16, ""new_fc_7"": 7, ""new_fc_8"": 13, ""new_fc_9"": 13, ""num_neurons"": 64, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 4, ""unit_c2"": 7}"
430,164,flops,,,0.6461868533333334,96928028.0,3190842.0,,5974.7753,"{""activation"": ""swish"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.493195427384, ""learning_rate"": 0.000437247611, ""new_fc_1"": 20, ""new_fc_10"": 18, ""new_fc_2"": 12, ""new_fc_3"": 15, ""new_fc_4"": 32, ""new_fc_5"": 14, ""new_fc_6"": 7, ""new_fc_7"": 10, ""new_fc_8"": 1, ""new_fc_9"": 1, ""num_neurons"": 16, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 8}"
431,165,accuracy,0.7812000066041946,0.21879999339580536,0.04137597333333334,6206396.0,183502.0,-0.44074720337706375,6960.1053,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.43187425232, ""learning_rate"": 0.000137229849, ""new_fc_1"": 16, ""new_fc_10"": 0, ""new_fc_2"": 6, ""new_fc_3"": 14, ""new_fc_4"": 14, ""new_fc_5"": 26, ""new_fc_6"": 11, ""new_fc_7"": 17, ""new_fc_8"": 30, ""new_fc_9"": 26, ""num_neurons"": 4, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 8}"
432,165,flops,,,0.45034696,67552044.0,570858.0,,6961.8937,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.120506707347, ""learning_rate"": 0.000254485269, ""new_fc_1"": 0, ""new_fc_10"": 19, ""new_fc_2"": 4, ""new_fc_3"": 6, ""new_fc_4"": 23, ""new_fc_5"": 8, ""new_fc_6"": 9, ""new_fc_7"": 28, ""new_fc_8"": 14, ""new_fc_9"": 4, ""num_neurons"": 16, ""optimizer"": ""Adadelta"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 3, ""unit_c2"": 3}"
433,165,flops,,,0.5301234933333333,79518524.0,3349162.0,,6963.8164,"{""activation"": ""swish"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.111058540218, ""learning_rate"": 0.000478340417, ""new_fc_1"": 21, ""new_fc_10"": 30, ""new_fc_2"": 23, ""new_fc_3"": 17, ""new_fc_4"": 31, ""new_fc_5"": 2, ""new_fc_6"": 21, ""new_fc_7"": 1, ""new_fc_8"": 26, ""new_fc_9"": 28, ""num_neurons"": 16, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 7}"
434,166,accuracy,0.44989997148513794,0.5501000285148621,0.0397048,5955720.0,58090.0,-0.6731585799604034,8848.9809,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.123667582491, ""learning_rate"": 0.000785661594, ""new_fc_1"": 3, ""new_fc_10"": 2, ""new_fc_2"": 3, ""new_fc_3"": 14, ""new_fc_4"": 7, ""new_fc_5"": 28, ""new_fc_6"": 2, ""new_fc_7"": 28, ""new_fc_8"": 21, ""new_fc_9"": 15, ""num_neurons"": 4, ""optimizer"": ""SGD"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 8}"
435,166,flops,,,0.15681442666666667,23522164.0,339530.0,,8850.7617,"{""activation"": ""elu"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.159113444015, ""learning_rate"": 0.000901646476, ""new_fc_1"": 2, ""new_fc_10"": 10, ""new_fc_2"": 26, ""new_fc_3"": 19, ""new_fc_4"": 10, ""new_fc_5"": 31, ""new_fc_6"": 32, ""new_fc_7"": 13, ""new_fc_8"": 27, ""new_fc_9"": 21, ""num_neurons"": 8, ""optimizer"": ""Adamax"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 1, ""unit_c2"": 8}"
436,167,accuracy,0.8546999990940094,0.1453000009059906,0.061407706666666666,9211156.0,207098.0,-0.3832876886341934,9055.9755,"{""activation"": ""selu"", ""batch_size"": 32, ""data_augmentation"": false, ""dr_f"": 0.411404481543, ""learning_rate"": 0.000266418729, ""new_fc_1"": 25, ""new_fc_10"": 23, ""new_fc_2"": 8, ""new_fc_3"": 4, ""new_fc_4"": 9, ""new_fc_5"": 13, ""new_fc_6"": 14, ""new_fc_7"": 8, ""new_fc_8"": 2, ""new_fc_9"": 8, ""num_neurons"": 4, ""optimizer"": ""Adagrad"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 3, ""unit_c2"": 7}"
437,168,accuracy,0.3051000237464905,0.6948999762535095,0.04262776,6394164.0,106110.0,-0.7736416553774565,11301.8645,"{""activation"": ""elu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.049095372883, ""learning_rate"": 0.000334468467, ""new_fc_1"": 29, ""new_fc_10"": 26, ""new_fc_2"": 26, ""new_fc_3"": 31, ""new_fc_4"": 26, ""new_fc_5"": 11, ""new_fc_6"": 24, ""new_fc_7"": 15, ""new_fc_8"": 29, ""new_fc_9"": 13, ""num_neurons"": 4, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 4, ""unit_c2"": 1}"
438,169,accuracy,0.36180001497268677,0.6381999850273132,0.21108909333333334,31663364.0,1234162.0,-0.6834132615191193,11628.033,"{""activation"": ""selu"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.40755326545, ""learning_rate"": 0.000823454353, ""new_fc_1"": 28, ""new_fc_10"": 19, ""new_fc_2"": 31, ""new_fc_3"": 18, ""new_fc_4"": 18, ""new_fc_5"": 18, ""new_fc_6"": 21, ""new_fc_7"": 0, ""new_fc_8"": 21, ""new_fc_9"": 31, ""num_neurons"": 8, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 8}"
439,169,flops,,,5.79078568,868617852.0,45085386.0,,11631.6234,"{""activation"": ""relu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.145209389066, ""learning_rate"": 0.000618009535, ""new_fc_1"": 30, ""new_fc_10"": 6, ""new_fc_2"": 7, ""new_fc_3"": 30, ""new_fc_4"": 21, ""new_fc_5"": 21, ""new_fc_6"": 7, ""new_fc_7"": 32, ""new_fc_8"": 23, ""new_fc_9"": 16, ""num_neurons"": 64, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 4}"
440,169,flops,,,0.2727366133333333,40910492.0,1172362.0,,11633.4492,"{""activation"": ""swish"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.179975674452, ""learning_rate"": 0.000848696523, ""new_fc_1"": 19, ""new_fc_10"": 5, ""new_fc_2"": 16, ""new_fc_3"": 0, ""new_fc_4"": 8, ""new_fc_5"": 13, ""new_fc_6"": 8, ""new_fc_7"": 1, ""new_fc_8"": 2, ""new_fc_9"": 14, ""num_neurons"": 16, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": false, ""unit_c1"": 2, ""unit_c2"": 3}"
441,170,accuracy,10000000000.0,,16.606607333333333,2490991100.0,44269002.0,10000000000.0,11636.7399,"{""activation"": ""selu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.464169538946, ""learning_rate"": 0.00025970163, ""new_fc_1"": 19, ""new_fc_10"": 23, ""new_fc_2"": 9, ""new_fc_3"": 11, ""new_fc_4"": 26, ""new_fc_5"": 7, ""new_fc_6"": 27, ""new_fc_7"": 8, ""new_fc_8"": 31, ""new_fc_9"": 26, ""num_neurons"": 64, ""optimizer"": ""SGD"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 4, ""unit_c2"": 6}"
442,171,accuracy,0.586899995803833,0.413100004196167,0.41980424,62970636.0,3468778.0,-0.46322873093731687,12202.7461,"{""activation"": ""selu"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.207563266908, ""learning_rate"": 0.000384133419, ""new_fc_1"": 30, ""new_fc_10"": 5, ""new_fc_2"": 13, ""new_fc_3"": 16, ""new_fc_4"": 15, ""new_fc_5"": 27, ""new_fc_6"": 8, ""new_fc_7"": 1, ""new_fc_8"": 3, ""new_fc_9"": 19, ""num_neurons"": 16, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 6}"
443,172,accuracy,0.7581000030040741,0.2418999969959259,0.14003954666666665,21005932.0,338058.0,-0.4273181338971481,12588.4302,"{""activation"": ""selu"", ""batch_size"": 64, ""data_augmentation"": true, ""dr_f"": 0.405627589962, ""learning_rate"": 0.000276693505, ""new_fc_1"": 0, ""new_fc_10"": 29, ""new_fc_2"": 3, ""new_fc_3"": 11, ""new_fc_4"": 14, ""new_fc_5"": 19, ""new_fc_6"": 32, ""new_fc_7"": 30, ""new_fc_8"": 25, ""new_fc_9"": 15, ""num_neurons"": 8, ""optimizer"": ""Adadelta"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 6}"
444,172,flops,,,9.870567226666667,1480585084.0,16590794.0,,12590.996,"{""activation"": ""relu"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.284741539058, ""learning_rate"": 0.000333646093, ""new_fc_1"": 14, ""new_fc_10"": 15, ""new_fc_2"": 12, ""new_fc_3"": 16, ""new_fc_4"": 11, ""new_fc_5"": 0, ""new_fc_6"": 24, ""new_fc_7"": 5, ""new_fc_8"": 20, ""new_fc_9"": 28, ""num_neurons"": 64, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": false, ""unit_c1"": 4, ""unit_c2"": 2}"
445,173,accuracy,0.875900000333786,0.12409999966621399,0.2847332,42709980.0,1629242.0,-0.30145003976634976,12856.5732,"{""activation"": ""relu"", ""batch_size"": 32, ""data_augmentation"": true, ""dr_f"": 0.335768936175, ""learning_rate"": 0.000675476491, ""new_fc_1"": 22, ""new_fc_10"": 13, ""new_fc_2"": 15, ""new_fc_3"": 31, ""new_fc_4"": 10, ""new_fc_5"": 7, ""new_fc_6"": 23, ""new_fc_7"": 18, ""new_fc_8"": 4, ""new_fc_9"": 7, ""num_neurons"": 16, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 3}"
446,173,flops,,,3.532542266666667,529881340.0,32486922.0,,12860.0815,"{""activation"": ""swish"", ""batch_size"": 64, ""data_augmentation"": false, ""dr_f"": 0.267967719194, ""learning_rate"": 0.000309543395, ""new_fc_1"": 23, ""new_fc_10"": 3, ""new_fc_2"": 17, ""new_fc_3"": 9, ""new_fc_4"": 16, ""new_fc_5"": 5, ""new_fc_6"": 7, ""new_fc_7"": 6, ""new_fc_8"": 27, ""new_fc_9"": 28, ""num_neurons"": 64, ""optimizer"": ""SGD"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 4}"
447,173,flops,,,8.597532133333333,1289629820.0,25722314.0,,12863.2979,"{""activation"": ""selu"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.252023510619, ""learning_rate"": 0.000665929248, ""new_fc_1"": 11, ""new_fc_10"": 3, ""new_fc_2"": 0, ""new_fc_3"": 29, ""new_fc_4"": 7, ""new_fc_5"": 27, ""new_fc_6"": 4, ""new_fc_7"": 27, ""new_fc_8"": 19, ""new_fc_9"": 6, ""num_neurons"": 64, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 6}"
448,174,accuracy,10000000000.0,,2.605689786666667,390853468.0,13278282.0,10000000000.0,12865.8801,"{""activation"": ""swish"", ""batch_size"": 16, ""data_augmentation"": true, ""dr_f"": 0.099903928029, ""learning_rate"": 0.000251114564, ""new_fc_1"": 21, ""new_fc_10"": 13, ""new_fc_2"": 4, ""new_fc_3"": 8, ""new_fc_4"": 10, ""new_fc_5"": 4, ""new_fc_6"": 5, ""new_fc_7"": 32, ""new_fc_8"": 15, ""new_fc_9"": 23, ""num_neurons"": 32, ""optimizer"": ""Adamax"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 1, ""unit_c2"": 8}"
449,174,flops,,,0.19630786666666666,29446180.0,366506.0,,12867.536,"{""activation"": ""elu"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.207699117093, ""learning_rate"": 0.000132886743, ""new_fc_1"": 10, ""new_fc_10"": 3, ""new_fc_2"": 14, ""new_fc_3"": 0, ""new_fc_4"": 11, ""new_fc_5"": 30, ""new_fc_6"": 8, ""new_fc_7"": 6, ""new_fc_8"": 22, ""new_fc_9"": 9, ""num_neurons"": 8, ""optimizer"": ""Adagrad"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 3, ""unit_c2"": 6}"
450,175,accuracy,0.6389999985694885,0.3610000014305115,0.7009109066666667,105136636.0,4078842.0,-0.342426729001358,15294.1288,"{""activation"": ""elu"", ""batch_size"": 8, ""data_augmentation"": true, ""dr_f"": 0.492661179746, ""learning_rate"": 0.000198474125, ""new_fc_1"": 28, ""new_fc_10"": 10, ""new_fc_2"": 25, ""new_fc_3"": 29, ""new_fc_4"": 10, ""new_fc_5"": 24, ""new_fc_6"": 3, ""new_fc_7"": 14, ""new_fc_8"": 10, ""new_fc_9"": 27, ""num_neurons"": 16, ""optimizer"": ""Adagrad"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 7}"
451,175,flops,,,0.15553586666666666,23330380.0,369346.0,,2.2544,"{""activation"": ""relu"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.118127094846, ""learning_rate"": 0.000775538611, ""new_fc_1"": 31, ""new_fc_10"": 17, ""new_fc_2"": 26, ""new_fc_3"": 27, ""new_fc_4"": 17, ""new_fc_5"": 28, ""new_fc_6"": 17, ""new_fc_7"": 7, ""new_fc_8"": 30, ""new_fc_9"": 6, ""num_neurons"": 8, ""optimizer"": ""Adam"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 4, ""unit_c2"": 1}"
452,176,accuracy,0.8973999992012978,0.10260000079870224,0.071834,10775100.0,136770.0,-0.35026980055909157,389.2253,"{""activation"": ""swish"", ""batch_size"": 16, ""data_augmentation"": false, ""dr_f"": 0.179124125558, ""learning_rate"": 0.000117183473, ""new_fc_1"": 6, ""new_fc_10"": 6, ""new_fc_2"": 2, ""new_fc_3"": 23, ""new_fc_4"": 20, ""new_fc_5"": 2, ""new_fc_6"": 3, ""new_fc_7"": 0, ""new_fc_8"": 3, ""new_fc_9"": 23, ""num_neurons"": 8, ""optimizer"": ""Adadelta"", ""reg_l2"": true, ""skip_connection"": true, ""unit_c1"": 2, ""unit_c2"": 3}"
453,176,flops,,,18.656671973333335,2798500796.0,33234378.0,,392.6646,"{""activation"": ""swish"", ""batch_size"": 8, ""data_augmentation"": false, ""dr_f"": 0.179185582847, ""learning_rate"": 0.000239961128, ""new_fc_1"": 10, ""new_fc_10"": 30, ""new_fc_2"": 23, ""new_fc_3"": 5, ""new_fc_4"": 16, ""new_fc_5"": 27, ""new_fc_6"": 30, ""new_fc_7"": 8, ""new_fc_8"": 9, ""new_fc_9"": 20, ""num_neurons"": 64, ""optimizer"": ""Adagrad"", ""reg_l2"": false, ""skip_connection"": true, ""unit_c1"": 4, ""unit_c2"": 7}"
